year,state,urbanization,race,agegroups,deaths,population,unemprate,incometax,minwage,cpi,divorcerate,mortgagerate,gunscore,mentalhealth
2013,New Jersey,Urban,White,45-54,117,736123,8.4,1.75,7.25,232.957,3.3,3.98,24.18,0.4288
2013,New Jersey,Urban,White,15-24,48,575028,8.4,1.75,7.25,232.957,3.3,3.98,24.18,0.4288
2013,New Jersey,Urban,White,35-44,65,566776,8.4,1.75,7.25,232.957,3.3,3.98,24.18,0.4288
2013,New Jersey,Urban,White,65-74,48,411040,8.4,1.75,7.25,232.957,3.3,3.98,24.18,0.4288
2013,New Jersey,Urban,White,45-54,23,85546,8.4,1.75,7.25,232.957,3.3,3.98,24.18,0.4288
2013,New Mexico,Urban,White,35-44,32,95240,6.9,4.9,7.5,232.957,3.3,3.98,87.75,0.6885
2013,New Mexico,Rural,White,45-54,20,60334,6.9,4.9,7.5,232.957,3.3,3.98,87.75,0.6885
2013,New Mexico,Rural,White,15-24,12,66060,6.9,4.9,7.5,232.957,3.3,3.98,87.75,0.6885
2013,New Mexico,Urban,White,75-84,10,33785,6.9,4.9,7.5,232.957,3.3,3.98,87.75,0.6885
2013,New Mexico,Urban,White,45-54,10,51891,6.9,4.9,7.5,232.957,3.3,3.98,87.75,0.6885
2013,New Mexico,Rural,White,65-74,10,43437,6.9,4.9,7.5,232.957,3.3,3.98,87.75,0.6885
2013,New Mexico,Urban,White,65-74,18,67583,6.9,4.9,7.5,232.957,3.3,3.98,87.75,0.6885
2013,New Mexico,Urban,White,25-34,25,107290,6.9,4.9,7.5,232.957,3.3,3.98,87.75,0.6885
2013,New Mexico,Rural,White,55-64,31,62431,6.9,4.9,7.5,232.957,3.3,3.98,87.75,0.6885
2013,New Mexico,Urban,White,25-34,13,49409,6.9,4.9,7.5,232.957,3.3,3.98,87.75,0.6885
2013,New Mexico,Rural,White,35-44,17,53497,6.9,4.9,7.5,232.957,3.3,3.98,87.75,0.6885
2013,New Mexico,Urban,White,55-64,27,104267,6.9,4.9,7.5,232.957,3.3,3.98,87.75,0.6885
2013,New Mexico,Urban,White,45-54,31,106345,6.9,4.9,7.5,232.957,3.3,3.98,87.75,0.6885
2013,New Mexico,Urban,White,55-64,18,55535,6.9,4.9,7.5,232.957,3.3,3.98,87.75,0.6885
2013,New Mexico,Rural,White,25-34,17,61217,6.9,4.9,7.5,232.957,3.3,3.98,87.75,0.6885
2013,New Mexico,Urban,White,15-24,28,101169,6.9,4.9,7.5,232.957,3.3,3.98,87.75,0.6885
2013,New York,Urban,White,85+,13,146256,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,65-74,63,468793,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,15-24,12,119671,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,75-84,31,276043,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,55-64,38,229358,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,65-74,21,143442,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,45-54,56,244571,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,25-34,12,93647,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,Asian or Pacific Islander,55-64,11,150014,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,Black or African American,25-34,29,401314,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Rural,White,55-64,13,57593,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,35-44,19,87650,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,55-64,94,709194,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,35-44,84,790149,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Rural,White,45-54,15,57325,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,Asian or Pacific Islander,35-44,16,202432,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,Asian or Pacific Islander,15-24,10,168252,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,75-84,11,80735,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,Asian or Pacific Islander,45-54,14,180733,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,45-54,98,770951,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Rural,White,55-64,32,136911,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,25-34,89,1025126,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,55-64,84,613942,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,Black or African American,15-24,14,420133,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Rural,White,35-44,12,41963,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,Black or African American,45-54,11,381350,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,25-34,29,192045,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,35-44,26,185857,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Rural,White,25-34,14,105322,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,25-34,50,480770,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Rural,White,35-44,16,106326,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,Asian or Pacific Islander,25-34,13,246620,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,15-24,36,741253,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,45-54,111,714682,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,15-24,27,225398,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,45-54,23,114297,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,55-64,18,110127,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,35-44,52,547377,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Rural,White,45-54,29,140661,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,Black or African American,35-44,17,347673,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,75-84,27,228052,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,65-74,49,389964,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,New York,Urban,White,15-24,48,591486,7.8,6.45,7.25,232.957,3.3,3.98,10.7,0.1664
2013,North Carolina,Urban,White,45-54,102,366611,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Urban,White,35-44,79,334457,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Urban,White,25-34,58,328276,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Rural,White,15-24,27,145663,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Rural,White,45-54,12,63482,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Urban,White,55-64,94,354959,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Urban,White,55-64,29,130761,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Rural,White,35-44,32,137374,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Rural,White,45-54,55,157228,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Urban,White,75-84,20,134803,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Urban,Black or African American,25-34,15,100246,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Urban,White,15-24,31,332001,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Urban,White,85+,13,55960,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Urban,White,75-84,14,43311,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Rural,White,75-84,13,65379,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Rural,White,65-74,11,56336,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Rural,White,25-34,28,124372,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Rural,White,55-64,42,157090,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Urban,White,65-74,13,90099,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Urban,White,45-54,26,74825,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Urban,White,25-34,13,86647,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Urban,White,35-44,16,196633,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Urban,White,45-54,28,187152,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Urban,White,65-74,13,84928,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Urban,White,45-54,46,161625,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Urban,White,55-64,19,71055,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Urban,White,25-34,19,199125,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Urban,White,15-24,14,159679,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Urban,White,25-34,21,114800,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Rural,White,55-64,14,68422,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Urban,White,15-24,19,113547,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Urban,White,55-64,28,144859,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Rural,White,65-74,22,124419,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Urban,White,35-44,18,70934,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Urban,White,65-74,49,261431,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Carolina,Urban,White,35-44,29,149159,7.7,7,7.25,232.957,3.3,3.98,69.65,0.2328
2013,North Dakota,Urban,White,15-24,11,59534,2.9,1.51,7.25,232.957,3.3,3.98,97.22,0.1336
2013,North Dakota,Urban,White,25-34,10,49990,2.9,1.51,7.25,232.957,3.3,3.98,97.22,0.1336
2013,Ohio,Urban,White,35-44,50,288104,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,White,15-24,31,288891,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Rural,White,25-34,12,49010,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Rural,White,45-54,15,62248,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,White,75-84,13,107055,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,White,85+,14,66307,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,White,75-84,22,135779,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,White,65-74,45,235418,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,White,15-24,28,282035,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,White,55-64,58,367487,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,White,25-34,52,341302,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Rural,White,45-54,56,260627,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,Black or African American,15-24,20,142667,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Rural,White,15-24,26,243177,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,White,45-54,60,337620,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,White,75-84,20,97354,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,White,35-44,50,277867,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,White,55-64,55,301649,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,Black or African American,45-54,10,113409,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,White,45-54,10,63301,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,White,25-34,48,244320,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,Black or African American,25-34,13,119725,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,White,45-54,78,364348,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,White,35-44,75,297731,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,Black or African American,35-44,11,106887,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,White,65-74,32,190169,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,White,15-24,40,342594,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Rural,White,25-34,43,207691,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,White,65-74,26,181431,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Rural,White,35-44,46,218625,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Rural,White,65-74,22,171676,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,White,25-34,59,303366,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,White,55-64,16,66287,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,White,45-54,77,320495,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Rural,White,75-84,20,96158,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,White,55-64,63,306826,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Urban,White,35-44,10,52157,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Ohio,Rural,White,55-64,46,260380,7.5,3.5,7.85,232.957,3.3,3.98,70.85,0.1879
2013,Oklahoma,Urban,White,75-84,13,39546,5.1,5.25,2,232.957,3.3,3.98,108.85,0.3828
2013,Oklahoma,Urban,White,55-64,21,69059,5.1,5.25,2,232.957,3.3,3.98,108.85,0.3828
2013,Oklahoma,Rural,White,55-64,21,82808,5.1,5.25,2,232.957,3.3,3.98,108.85,0.3828
2013,Oklahoma,Rural,White,45-54,25,82675,5.1,5.25,2,232.957,3.3,3.98,108.85,0.3828
2013,Oklahoma,Urban,White,65-74,14,42830,5.1,5.25,2,232.957,3.3,3.98,108.85,0.3828
2013,Oklahoma,Rural,White,25-34,19,81904,5.1,5.25,2,232.957,3.3,3.98,108.85,0.3828
2013,Oklahoma,Rural,White,45-54,23,59071,5.1,5.25,2,232.957,3.3,3.98,108.85,0.3828
2013,Oklahoma,Rural,White,65-74,11,60460,5.1,5.25,2,232.957,3.3,3.98,108.85,0.3828
2013,Oklahoma,Rural,White,15-24,11,95076,5.1,5.25,2,232.957,3.3,3.98,108.85,0.3828
2013,Oklahoma,Urban,White,45-54,34,113427,5.1,5.25,2,232.957,3.3,3.98,108.85,0.3828
2013,Oklahoma,Rural,White,35-44,21,73250,5.1,5.25,2,232.957,3.3,3.98,108.85,0.3828
2013,Oklahoma,Urban,White,45-54,19,64943,5.1,5.25,2,232.957,3.3,3.98,108.85,0.3828
2013,Oklahoma,Urban,White,25-34,15,66814,5.1,5.25,2,232.957,3.3,3.98,108.85,0.3828
2013,Oklahoma,Rural,White,25-34,15,46307,5.1,5.25,2,232.957,3.3,3.98,108.85,0.3828
2013,Oklahoma,Urban,White,35-44,18,62397,5.1,5.25,2,232.957,3.3,3.98,108.85,0.3828
2013,Oklahoma,Urban,White,45-54,15,71539,5.1,5.25,2,232.957,3.3,3.98,108.85,0.3828
2013,Oklahoma,Rural,White,55-64,20,61022,5.1,5.25,2,232.957,3.3,3.98,108.85,0.3828
2013,Oklahoma,Urban,White,25-34,24,88275,5.1,5.25,2,232.957,3.3,3.98,108.85,0.3828
2013,Oklahoma,Urban,White,35-44,20,103843,5.1,5.25,2,232.957,3.3,3.98,108.85,0.3828
2013,Oklahoma,Urban,White,15-24,18,99688,5.1,5.25,2,232.957,3.3,3.98,108.85,0.3828
2013,Oklahoma,Urban,White,35-44,15,69491,5.1,5.25,2,232.957,3.3,3.98,108.85,0.3828
2013,Oklahoma,Urban,White,65-74,14,74148,5.1,5.25,2,232.957,3.3,3.98,108.85,0.3828
2013,Oklahoma,Urban,White,55-64,25,109674,5.1,5.25,2,232.957,3.3,3.98,108.85,0.3828
2013,Oklahoma,Urban,White,15-24,14,71193,5.1,5.25,2,232.957,3.3,3.98,108.85,0.3828
2013,Oklahoma,Urban,White,25-34,22,107336,5.1,5.25,2,232.957,3.3,3.98,108.85,0.3828
2013,Oregon,Urban,White,55-64,29,93954,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Urban,White,45-54,23,83130,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Rural,White,15-24,21,60696,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Urban,White,55-64,24,81628,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Urban,White,25-34,11,87711,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Urban,White,15-24,12,106421,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Urban,White,55-64,23,95535,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Rural,White,75-84,19,32276,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Urban,White,35-44,19,72277,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Urban,White,25-34,20,126591,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Urban,White,25-34,25,120227,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Urban,White,35-44,23,102722,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Urban,White,35-44,17,82568,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Urban,White,45-54,30,136840,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Urban,White,65-74,12,45572,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Urban,White,45-54,26,87059,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Rural,White,45-54,17,67184,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Rural,White,65-74,14,61688,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Urban,White,45-54,24,80512,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Urban,White,65-74,12,64711,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Urban,White,65-74,14,81696,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Urban,White,65-74,12,68822,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Rural,White,35-44,15,56090,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Rural,White,55-64,21,82484,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Urban,White,15-24,19,82858,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Urban,White,35-44,20,131197,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Urban,White,25-34,15,73830,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Urban,White,15-24,14,120886,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Rural,White,25-34,18,57649,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Oregon,Urban,White,55-64,31,132241,7.8,9,8.95,232.957,3.3,3.98,61.3,0.2839
2013,Pennsylvania,Urban,White,15-24,21,165871,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,25-34,51,355708,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,15-24,50,388518,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Rural,White,55-64,29,152622,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,55-64,44,236456,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,45-54,70,230284,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Rural,White,35-44,13,45979,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,15-24,30,221355,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Rural,White,65-74,20,44288,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,Black or African American,25-34,17,122875,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Rural,White,35-44,35,120937,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,25-34,37,292938,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Rural,White,75-84,10,62927,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Rural,White,15-24,13,49786,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,55-64,77,456093,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Rural,White,25-34,20,112329,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Rural,White,15-24,14,132616,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Rural,White,45-54,36,150757,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,35-44,33,125271,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,75-84,15,60938,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,25-34,64,383985,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,85+,14,92346,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,75-84,15,93690,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,15-24,56,420176,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,35-44,37,203132,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,25-34,20,121070,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Rural,White,45-54,10,60495,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Rural,White,65-74,19,105547,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,45-54,41,155290,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,75-84,36,176897,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,35-44,76,387262,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,65-74,26,147377,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,45-54,109,507201,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,55-64,96,478521,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,55-64,35,153530,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,45-54,132,479180,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,65-74,13,103846,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,85+,11,93913,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,65-74,38,299941,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,65-74,50,300763,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,35-44,67,382279,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Pennsylvania,Urban,White,75-84,30,177324,7.1,3.07,7.25,232.957,3.3,3.98,75.86,0.264
2013,Rhode Island,Urban,White,45-54,16,75269,9.5,3.75,7.75,232.957,3.3,3.98,29.58,0.4086
2013,Rhode Island,Urban,White,25-34,16,70067,9.5,3.75,7.75,232.957,3.3,3.98,29.58,0.4086
2013,Rhode Island,Urban,White,45-54,17,63362,9.5,3.75,7.75,232.957,3.3,3.98,29.58,0.4086
2013,Rhode Island,Urban,White,55-64,16,61043,9.5,3.75,7.75,232.957,3.3,3.98,29.58,0.4086
2013,Rhode Island,Urban,White,35-44,14,45579,9.5,3.75,7.75,232.957,3.3,3.98,29.58,0.4086
2013,South Carolina,Urban,Black or African American,35-44,10,97318,7.4,7,0,232.957,3.3,3.98,63.53,0.6291
2013,South Carolina,Urban,White,65-74,48,222882,7.4,7,0,232.957,3.3,3.98,63.53,0.6291
2013,South Carolina,Urban,White,35-44,68,288915,7.4,7,0,232.957,3.3,3.98,63.53,0.6291
2013,South Carolina,Urban,White,15-24,49,306447,7.4,7,0,232.957,3.3,3.98,63.53,0.6291
2013,South Carolina,Urban,White,75-84,24,107304,7.4,7,0,232.957,3.3,3.98,63.53,0.6291
2013,South Carolina,Urban,White,45-54,17,39443,7.4,7,0,232.957,3.3,3.98,63.53,0.6291
